Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
137,2,4,569,3,ACCELERATING,false,0,4,2,7,0,,,4,3,0
138,2,4,572,3,ACCELERATING,false,0,4,2,7,0,,,4,3,0
139,2,4,575,3,ACCELERATING,false,0,4,2,7,0,,,4,3,0
140,2,4,578,3,ACCELERATING,false,0,4,2,7,0,,,4,3,0
141,2,4,581,3,ACCELERATING,false,0,4,2,7,0,,,4,3,0
142,2,4,584,3,ACCELERATING,false,0,4,3,7,0,,,4,3,4
143,2,4,587,3,ACCELERATING,false,0,4,3,7,0,,,4,3,4
144,2,4,590,0,HIT_MUD,false,0,5,3,7,1,,,4,3,5
145,2,4,590,0,FIXED_CAR,false,0,3,3,7,1,,,4,3,5
146,2,4,593,3,ACCELERATING,false,0,3,3,7,1,,,4,3,5
147,2,4,599,6,ACCELERATING,false,0,3,3,7,1,,,4,3,5
148,2,4,605,6,USED_LIZARD,false,0,3,3,7,0,,,4,3,5
149,2,4,611,0,HIT_MUD,false,0,5,2,7,0,,,4,3,0
150,2,4,611,0,FIXED_CAR,false,0,3,2,7,0,,,4,3,0
151,2,4,614,3,ACCELERATING,false,0,3,2,7,0,,,4,3,0
152,2,4,620,0,HIT_WALL,false,0,5,3,7,0,,,4,4,3
153,2,4,620,0,FIXED_CAR,false,0,3,3,7,0,,,4,4,3
154,2,4,623,3,HIT_MUD,false,0,4,3,7,0,,,4,4,0
155,2,4,626,3,ACCELERATING,false,0,4,3,7,0,,,4,4,0
156,2,4,629,3,ACCELERATING,false,0,4,3,7,0,,,4,4,0
157,2,4,632,3,ACCELERATING,false,0,4,3,7,0,,,4,4,0
158,2,4,635,3,ACCELERATING,false,0,4,3,7,0,,,4,4,0
159,2,4,638,3,ACCELERATING,false,0,4,3,7,0,,,4,4,0
160,2,4,641,0,HIT_MUD,false,0,5,3,8,0,,,4,4,1
161,2,4,641,0,FIXED_CAR,false,0,3,3,8,0,,,4,4,1
162,2,4,644,3,ACCELERATING,false,0,3,3,8,0,,,4,4,1
163,2,4,650,6,ACCELERATING,false,0,3,3,8,0,,,4,4,1
164,2,4,656,0,HIT_MUD,false,0,5,2,8,0,,,4,4,-10
165,2,4,656,0,FIXED_CAR,false,0,3,2,8,0,,,4,4,-10
166,2,4,659,3,ACCELERATING,false,0,3,2,8,0,,,4,4,-10
167,2,4,665,0,HIT_MUD,false,0,5,2,8,0,,,4,4,-19
168,2,4,665,0,FIXED_CAR,false,0,3,2,8,0,,,4,4,-19
169,2,4,668,3,ACCELERATING,false,0,3,2,8,0,,,4,4,-19
170,2,4,674,6,ACCELERATING,false,0,3,2,8,0,,,4,4,-19
171,2,4,680,6,USED_BOOST,true,5,3,1,8,0,,,5,4,-11
172,2,4,686,6,USED_BOOST,true,5,3,0,8,0,,,5,4,-7
173,2,4,692,3,HIT_MUD,false,0,4,0,8,0,,,5,4,-10
174,2,4,695,3,ACCELERATING,false,0,4,0,8,0,,,5,4,-10
175,2,4,698,3,ACCELERATING,false,0,4,0,8,0,,,5,4,-10
176,2,4,701,0,HIT_MUD,false,0,5,0,8,0,,,5,4,-13
177,2,4,701,0,FIXED_CAR,false,0,3,0,8,0,,,5,4,-13
178,2,4,704,3,ACCELERATING,false,0,3,0,8,0,,,5,4,-13
179,2,4,710,6,ACCELERATING,false,0,3,0,8,0,,,5,4,-13
180,2,4,716,0,HIT_WALL,false,0,5,0,8,0,,,5,4,-18
181,2,4,716,0,FIXED_CAR,false,0,3,0,8,0,,,5,4,-18
182,2,4,719,3,HIT_MUD,false,0,4,0,8,0,,,5,4,-21
183,2,4,722,3,ACCELERATING,false,0,4,0,8,0,,,5,4,-21
184,2,4,725,0,HIT_MUD,false,0,5,0,8,0,,,5,4,-24
185,2,4,725,0,FIXED_CAR,false,0,3,0,8,0,,,5,4,-24
186,2,4,728,3,ACCELERATING,false,0,3,0,8,0,,,5,4,-24
187,2,4,734,6,ACCELERATING,false,0,3,0,9,0,,,5,4,-20
188,2,4,740,6,ACCELERATING,false,0,3,0,9,0,,,5,4,-20
189,2,4,746,6,ACCELERATING,false,0,3,0,9,0,,,5,4,-20
190,2,4,752,6,ACCELERATING,false,0,3,0,10,0,,,5,4,-16
191,2,4,758,6,ACCELERATING,false,0,3,0,10,0,,,5,4,-16
192,2,4,764,0,HIT_MUD,false,0,5,0,10,0,,,5,4,-25
193,2,4,764,0,FIXED_CAR,false,0,3,0,10,0,,,5,4,-25
194,2,4,767,3,ACCELERATING,false,0,3,0,10,0,,,5,4,-25
195,2,4,773,6,ACCELERATING,false,0,3,0,10,1,,,5,4,-21
196,2,4,779,6,USED_LIZARD,false,0,3,0,10,0,,,5,4,-21
197,2,4,785,3,HIT_MUD,false,0,4,0,10,0,,,5,4,-24
198,2,4,788,3,ACCELERATING,false,0,4,0,10,0,,,5,5,-20
199,2,4,791,0,HIT_MUD,false,0,5,0,10,0,,,5,5,-23
200,2,4,791,0,FIXED_CAR,false,0,3,0,10,0,,,5,5,-23
201,2,4,794,3,ACCELERATING,false,0,3,0,10,0,,,5,5,-23
202,2,4,800,6,ACCELERATING,false,0,3,0,10,0,,,5,5,-23
203,2,4,806,3,HIT_MUD,false,0,4,0,11,0,,,5,5,-22
204,2,4,809,3,ACCELERATING,false,0,4,0,11,0,,,5,5,-22
205,2,4,812,0,HIT_MUD,false,0,5,0,11,0,,,5,5,-25
206,2,4,812,0,FIXED_CAR,false,0,3,0,11,0,,,5,5,-25
207,2,4,815,3,ACCELERATING,false,0,3,0,11,0,,,5,5,-25
208,2,4,821,6,ACCELERATING,false,0,3,0,11,0,,,5,5,-25
209,2,4,827,6,ACCELERATING,false,0,3,0,11,0,,,5,6,-21
210,2,4,833,6,ACCELERATING,false,0,3,1,11,0,,,5,6,-17
211,2,4,839,0,HIT_WALL,false,0,5,0,11,0,,,5,6,-18
212,2,4,839,0,FIXED_CAR,false,0,3,0,11,0,,,5,6,-18
213,2,4,842,3,ACCELERATING,false,0,3,0,11,0,,,5,6,-18
214,2,4,848,3,HIT_MUD,false,0,4,0,11,0,,,5,6,-21
215,2,4,851,3,ACCELERATING,false,0,4,0,11,0,,,5,6,-21
216,2,4,854,0,HIT_MUD,false,0,5,0,11,0,,,5,6,-24
217,2,4,854,0,FIXED_CAR,false,0,3,0,11,0,,,5,6,-24
218,2,4,857,3,ACCELERATING,false,0,3,0,11,0,,,5,6,-24
219,2,4,863,6,ACCELERATING,false,0,3,0,11,0,,,5,7,-20
220,2,4,869,6,ACCELERATING,false,0,3,0,11,0,,,5,7,-20
221,2,4,875,0,HIT_WALL,false,0,5,0,11,0,,,5,7,-25
222,2,4,875,0,FIXED_CAR,false,0,3,0,11,0,,,5,7,-25
223,2,4,878,3,ACCELERATING,false,0,3,0,11,0,,,5,7,-25
224,2,4,884,6,ACCELERATING,false,0,3,0,12,1,,,5,7,-17
225,2,4,890,6,ACCELERATING,false,0,3,0,12,1,,,5,7,-17
226,2,4,896,6,ACCELERATING,false,0,3,0,12,1,,,5,7,-17
227,2,4,902,6,ACCELERATING,false,0,3,0,12,2,,,5,7,-13
228,2,4,908,6,ACCELERATING,false,0,3,0,12,2,,,5,7,-13
229,2,4,914,6,ACCELERATING,false,0,3,0,12,2,,,5,7,-13
230,2,4,920,6,ACCELERATING,false,0,3,0,12,2,,,5,7,-13
231,2,4,926,6,ACCELERATING,false,0,3,0,12,2,,,5,7,-13
232,2,4,932,6,USED_LIZARD,false,0,3,0,12,1,,,5,7,-13
233,2,4,938,6,ACCELERATING,false,0,3,0,12,1,,,5,7,-13
234,2,4,944,6,ACCELERATING,false,0,3,0,12,1,,,5,7,-13
235,2,4,950,6,ACCELERATING,false,0,3,0,12,1,,,5,7,-13
236,2,4,956,6,ACCELERATING,false,0,3,0,12,1,,,5,7,-13
237,2,4,962,6,ACCELERATING,false,0,3,0,12,1,,,5,7,-13
238,2,4,968,6,ACCELERATING,false,0,3,0,12,1,,,5,7,-13
239,2,4,974,3,HIT_MUD,false,0,4,0,12,0,,,5,7,-16
240,2,4,977,3,ACCELERATING,false,0,4,0,12,0,,,5,7,-16
241,2,4,980,3,ACCELERATING,false,0,4,0,12,0,,,5,7,-16
242,2,4,983,3,ACCELERATING,false,0,4,1,12,0,,,5,7,-12
243,2,4,986,0,HIT_MUD,false,0,5,1,12,0,,,5,7,-15
244,2,4,986,0,FIXED_CAR,false,0,3,1,12,0,,,5,7,-15
245,2,4,989,3,ACCELERATING,false,0,3,1,12,0,,,5,7,-15
246,2,4,995,6,ACCELERATING,false,0,3,1,12,0,,,5,7,-15
247,2,4,1001,6,USED_BOOST,true,5,3,0,12,0,,,5,7,-11
248,2,4,1007,6,ACCELERATING,true,4,3,0,13,0,,,6,7,-3
249,2,4,1013,6,ACCELERATING,true,3,3,0,13,0,,,6,7,-3
250,2,4,1019,3,HIT_MUD,false,0,4,0,13,0,,,6,7,-6
251,2,4,1022,3,ACCELERATING,false,0,4,0,13,0,,,6,7,-6
252,2,4,1025,3,ACCELERATING,false,0,4,1,13,0,,,6,7,-2
253,2,4,1028,3,ACCELERATING,false,0,4,1,13,0,,,6,7,-2
254,2,4,1031,3,ACCELERATING,false,0,4,1,13,0,,,6,7,-2
255,2,4,1034,3,ACCELERATING,false,0,4,1,13,0,,,6,7,-2
256,2,4,1037,3,ACCELERATING,false,0,4,1,13,0,,,6,7,-2
257,2,4,1040,3,ACCELERATING,false,0,4,1,13,0,,,6,7,-2
258,2,4,1043,0,HIT_MUD,false,0,5,1,13,0,,,6,7,-5
259,2,4,1043,0,FIXED_CAR,false,0,3,1,13,0,,,6,7,-5
260,2,4,1046,3,HIT_MUD,false,0,4,1,13,0,,,6,7,-8
261,2,4,1049,3,ACCELERATING,false,0,4,1,13,0,,,6,7,-8
262,2,4,1052,3,ACCELERATING,false,0,4,1,13,0,,,6,7,-8
263,2,4,1055,3,ACCELERATING,false,0,4,1,13,0,,,6,7,-8
264,2,4,1058,3,ACCELERATING,false,0,4,1,13,0,,,6,7,-8
265,2,4,1061,0,HIT_MUD,false,0,5,1,13,0,,,6,7,-14
266,2,4,1061,0,FIXED_CAR,false,0,3,1,13,0,,,6,7,-14
267,2,4,1064,0,HIT_MUD,false,0,5,1,13,0,,,6,7,-23
268,2,4,1064,0,FIXED_CAR,false,0,3,1,13,0,,,6,7,-23
269,2,4,1067,3,HIT_MUD,false,0,4,1,13,0,,,6,7,-26
270,2,4,1070,3,ACCELERATING,false,0,4,1,13,0,,,6,7,-26
271,2,4,1073,3,ACCELERATING,false,0,4,1,13,1,,,6,7,-22
272,2,4,1076,3,ACCELERATING,false,0,4,1,13,1,,,6,7,-22
273,2,4,1079,0,HIT_MUD,false,0,5,1,13,1,,,6,7,-25
274,2,4,1079,0,FIXED_CAR,false,0,3,1,13,1,,,6,7,-25
275,2,4,1082,0,HIT_WALL,false,0,5,1,13,1,,,6,7,-30
276,2,4,1082,0,FIXED_CAR,false,0,3,1,13,1,,,6,7,-30
277,2,4,1085,3,ACCELERATING,false,0,3,1,13,2,,,6,7,-26
278,2,4,1091,3,HIT_MUD,false,0,4,1,13,2,,,6,8,-25
279,2,4,1094,3,ACCELERATING,false,0,4,1,13,2,,,6,8,-25
280,2,4,1097,3,ACCELERATING,false,0,4,1,13,2,,,6,8,-25
281,2,4,1100,3,ACCELERATING,false,0,4,1,13,2,,,6,8,-25
282,2,4,1103,0,HIT_MUD,false,0,5,1,13,2,,,6,8,-28
283,2,4,1103,0,FIXED_CAR,false,0,3,1,13,2,,,6,8,-28
284,2,4,1106,3,ACCELERATING,false,0,3,1,14,2,,,6,8,-24
285,2,4,1112,6,ACCELERATING,false,0,3,1,14,2,,,7,8,-20
286,2,4,1118,6,USED_BOOST,true,5,3,0,14,2,,,7,8,-16
287,2,4,1124,6,USED_LIZARD,true,4,3,0,14,1,,,7,8,-16
288,2,4,1130,6,USED_LIZARD,true,3,3,0,14,0,,,7,8,-16
289,2,4,1136,3,HIT_MUD,false,0,4,0,14,0,,,7,9,-15
290,2,4,1139,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-15
291,2,4,1142,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-15
292,2,4,1145,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-15
293,2,4,1148,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-15
294,2,4,1151,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-15
295,2,4,1154,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-15
296,2,4,1157,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-15
297,2,4,1160,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-15
298,2,4,1163,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-15
299,2,4,1166,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-15
300,2,4,1169,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-15
301,2,4,1172,0,HIT_MUD,false,0,5,0,14,0,,,7,9,-18
302,2,4,1172,0,FIXED_CAR,false,0,3,0,14,0,,,7,9,-18
303,2,4,1175,3,ACCELERATING,false,0,3,0,14,0,,,7,9,-18
304,2,4,1181,3,HIT_MUD,false,0,4,0,14,0,,,7,9,-21
305,2,4,1184,3,ACCELERATING,false,0,4,0,14,0,,,7,9,-21
306,2,4,1187,3,ACCELERATING,false,0,4,0,14,0,,,7,10,-17
307,2,4,1190,3,ACCELERATING,false,0,4,0,14,0,,,7,10,-17
308,2,4,1193,3,ACCELERATING,false,0,4,0,14,0,,,7,10,-17
309,2,4,1196,3,ACCELERATING,false,0,4,0,14,0,,,7,10,-17
310,2,4,1199,3,ACCELERATING,false,0,4,0,14,0,,,7,10,-17
311,2,4,1202,3,ACCELERATING,false,0,4,0,14,0,,,7,10,-17
312,2,4,1205,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-13
313,2,4,1208,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-13
314,2,4,1211,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-13
315,2,4,1214,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-13
316,2,4,1217,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-13
317,2,4,1220,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-13
318,2,4,1223,0,HIT_MUD,false,0,5,0,14,0,,,7,11,-19
319,2,4,1223,0,FIXED_CAR,false,0,3,0,14,0,,,7,11,-19
320,2,4,1226,3,HIT_MUD,false,0,4,0,14,0,,,7,11,-22
321,2,4,1229,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-22
322,2,4,1232,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-22
323,2,4,1235,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-22
324,2,4,1238,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-22
325,2,4,1241,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-22
326,2,4,1244,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-22
327,2,4,1247,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-22
328,2,4,1250,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-22
329,2,4,1253,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-22
330,2,4,1256,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-22
331,2,4,1259,3,ACCELERATING,false,0,4,0,14,0,,,7,11,-22
332,2,4,1262,0,HIT_MUD,false,0,5,0,14,0,,,7,11,-25
333,2,4,1262,0,FIXED_CAR,false,0,3,0,14,0,,,7,11,-25
334,2,4,1265,3,ACCELERATING,false,0,3,0,14,0,,,7,11,-25
335,2,4,1271,6,ACCELERATING,false,0,3,0,14,0,,,8,11,-21
336,2,4,1277,6,ACCELERATING,false,0,3,0,14,0,,,8,11,-21
337,2,4,1283,6,ACCELERATING,false,0,3,0,14,0,,,8,11,-21
338,2,4,1289,6,ACCELERATING,false,0,3,0,14,0,,,8,11,-21
339,2,4,1295,3,HIT_MUD,false,0,4,1,14,0,,,8,11,-20
340,2,4,1298,3,ACCELERATING,false,0,4,1,14,0,,,9,11,-16
341,2,4,1301,3,ACCELERATING,false,0,4,1,14,0,,,9,11,-16
342,2,4,1304,3,ACCELERATING,false,0,4,1,15,0,,,9,11,-12
343,2,4,1307,3,ACCELERATING,false,0,4,1,15,0,,,9,11,-12
344,2,4,1310,0,HIT_MUD,false,0,5,1,15,0,,,9,11,-15
345,2,4,1310,0,FIXED_CAR,false,0,3,1,15,0,,,9,11,-15
346,2,4,1313,3,ACCELERATING,false,0,3,1,15,0,,,9,11,-15
347,2,4,1319,3,HIT_MUD,false,0,4,1,15,0,,,9,11,-18
348,2,4,1322,3,ACCELERATING,false,0,4,1,15,0,,,10,11,-14
349,2,4,1325,3,ACCELERATING,false,0,4,1,15,0,,,10,11,-14
350,2,4,1328,3,ACCELERATING,false,0,4,1,15,0,,,10,11,-14
351,2,4,1331,3,ACCELERATING,false,0,4,1,15,0,,,10,11,-14
352,2,4,1334,3,ACCELERATING,false,0,4,1,15,0,,,10,11,-14
353,2,4,1337,0,HIT_MUD,false,0,5,1,15,1,,,10,11,-16
