Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
374,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
375,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
376,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
377,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
378,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
379,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
380,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
381,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
382,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
383,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
384,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
385,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
386,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
387,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
388,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
389,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
390,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
391,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
392,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
393,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
394,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
395,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
396,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
397,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
398,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
399,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
400,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
401,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
402,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
403,1,1,26,0,NOTHING,false,0,5,1,0,1,,,1,0,-3
