Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
138,2,4,528,3,HIT_MUD,false,0,4,1,6,3,,,5,4,30
139,2,4,531,3,ACCELERATING,false,0,4,1,6,3,,,5,4,30
140,2,4,534,3,ACCELERATING,false,0,4,1,6,3,,,5,4,30
141,2,4,537,3,ACCELERATING,false,0,4,1,6,3,,,5,4,30
142,2,4,540,3,ACCELERATING,false,0,4,1,6,3,,,5,4,30
143,2,4,543,3,ACCELERATING,false,0,4,1,6,3,,,5,4,30
144,2,4,546,3,ACCELERATING,false,0,4,1,6,3,,,5,4,30
145,2,4,549,3,ACCELERATING,false,0,4,1,7,3,,,5,4,34
146,2,4,552,0,HIT_MUD,false,0,5,1,7,3,,,5,4,31
147,2,4,552,0,FIXED_CAR,false,0,3,1,7,3,,,5,4,31
148,2,4,555,3,ACCELERATING,false,0,3,1,7,3,,,5,4,31
149,2,4,561,3,HIT_MUD,false,0,4,2,7,3,,,5,4,32
150,2,4,564,3,ACCELERATING,false,0,4,3,7,3,,,5,4,36
151,2,4,567,3,ACCELERATING,false,0,4,3,7,3,,,5,4,36
152,2,4,570,3,ACCELERATING,false,0,4,3,7,3,,,5,4,36
153,2,4,573,3,ACCELERATING,false,0,4,3,7,3,,,5,4,36
154,2,4,576,0,HIT_MUD,false,0,5,3,7,3,,,5,4,33
155,2,4,576,0,FIXED_CAR,false,0,3,3,7,3,,,5,4,33
156,2,4,579,3,ACCELERATING,false,0,3,4,7,3,,,5,4,37
157,2,4,585,6,ACCELERATING,false,0,3,4,7,3,,,5,4,37
158,2,4,591,0,HIT_WALL,false,0,5,3,7,3,,,5,5,40
159,2,4,591,0,FIXED_CAR,false,0,3,3,7,3,,,5,5,40
160,2,4,594,3,ACCELERATING,false,0,3,3,7,3,,,5,5,40
161,2,4,600,6,ACCELERATING,false,0,3,3,7,3,,,6,5,44
162,2,4,606,6,USED_BOOST,true,5,3,2,7,3,,,6,5,48
163,2,4,612,6,USED_BOOST,true,5,3,1,7,3,,,6,5,52
164,2,4,618,6,USED_BOOST,true,5,3,0,7,3,,,6,5,56
165,2,4,624,6,ACCELERATING,true,4,3,0,7,3,,,6,5,56
166,2,4,630,6,ACCELERATING,true,3,3,0,7,4,,,6,6,64
167,2,4,636,6,ACCELERATING,true,2,3,0,7,4,,,7,6,68
168,2,4,642,6,ACCELERATING,true,1,3,0,7,4,,,7,6,68
169,2,4,648,6,ACCELERATING,false,0,3,0,7,4,,,7,6,68
170,2,4,654,6,ACCELERATING,false,0,3,0,7,4,,,7,6,68
171,2,4,660,6,ACCELERATING,false,0,3,0,9,4,,,7,6,76
172,2,4,666,6,USED_LIZARD,false,0,3,0,9,3,,,7,6,76
173,2,4,672,6,USED_LIZARD,false,0,3,0,9,2,,,7,6,76
174,2,4,678,6,USED_LIZARD,false,0,3,0,9,1,,,7,6,76
175,2,4,684,6,USED_LIZARD,false,0,3,0,9,0,,,7,6,76
176,2,4,690,0,HIT_WALL,false,0,5,0,9,0,,,7,6,71
177,2,4,690,0,FIXED_CAR,false,0,3,0,9,0,,,7,6,71
178,2,4,693,3,HIT_MUD,false,0,4,0,9,0,,,7,6,68
179,2,4,696,3,ACCELERATING,false,0,4,0,9,0,,,7,6,68
180,2,4,699,3,ACCELERATING,false,0,4,0,9,0,,,7,6,68
181,2,4,702,3,ACCELERATING,false,0,4,0,9,0,,,7,6,68
182,2,4,705,3,ACCELERATING,false,0,4,0,9,0,,,7,7,72
183,2,4,708,3,ACCELERATING,false,0,4,0,9,0,,,7,7,72
184,2,4,711,0,HIT_MUD,false,0,5,0,9,0,,,7,7,69
185,2,4,711,0,FIXED_CAR,false,0,3,0,9,0,,,7,7,69
186,2,4,714,3,ACCELERATING,false,0,3,0,9,0,,,7,7,69
187,2,4,720,3,HIT_MUD,false,0,4,0,9,0,,,7,7,66
188,2,4,723,3,ACCELERATING,false,0,4,0,9,0,,,7,7,66
189,2,4,726,3,ACCELERATING,false,0,4,0,9,0,,,7,7,66
190,2,4,729,3,ACCELERATING,false,0,4,0,9,0,,,7,7,66
191,2,4,732,3,ACCELERATING,false,0,4,0,9,0,,,7,7,66
192,2,4,735,3,ACCELERATING,false,0,4,0,9,0,,,7,7,66
193,2,4,738,3,ACCELERATING,false,0,4,0,9,0,,,7,7,66
194,2,4,741,3,ACCELERATING,false,0,4,1,9,0,,,7,7,70
195,2,4,744,3,ACCELERATING,false,0,4,1,9,0,,,7,7,70
196,2,4,747,3,ACCELERATING,false,0,4,1,9,0,,,7,7,70
197,2,4,750,3,ACCELERATING,false,0,4,1,9,0,,,7,7,70
198,2,4,753,3,ACCELERATING,false,0,4,1,9,0,,,7,7,70
199,2,4,756,3,ACCELERATING,false,0,4,1,9,0,,,7,7,70
200,2,4,759,3,ACCELERATING,false,0,4,1,9,0,,,7,7,70
201,2,4,762,3,ACCELERATING,false,0,4,2,9,0,,,7,7,74
202,2,4,765,3,ACCELERATING,false,0,4,2,9,0,,,7,7,74
203,2,4,768,3,ACCELERATING,false,0,4,2,9,0,,,7,7,74
204,2,4,771,3,ACCELERATING,false,0,4,2,9,0,,,7,7,74
205,2,4,774,3,ACCELERATING,false,0,4,2,9,0,,,7,7,74
206,2,4,777,0,HIT_WALL,false,0,5,2,9,0,,,7,7,66
207,2,4,777,0,FIXED_CAR,false,0,3,2,9,0,,,7,7,66
208,2,4,780,0,HIT_WALL,false,0,5,3,9,0,,,7,7,65
209,2,4,780,0,FIXED_CAR,false,0,3,3,9,0,,,7,7,65
210,2,4,783,3,ACCELERATING,false,0,3,3,9,0,,,7,7,65
211,2,4,789,6,ACCELERATING,false,0,3,3,9,0,,,7,7,65
212,2,4,795,3,HIT_MUD,false,0,4,2,9,0,,,7,7,66
213,2,4,798,3,ACCELERATING,false,0,4,2,9,0,,,7,7,66
214,2,4,801,0,HIT_MUD,false,0,5,2,9,0,,,7,7,63
215,2,4,801,0,FIXED_CAR,false,0,3,2,9,0,,,7,7,63
216,2,4,804,3,ACCELERATING,false,0,3,2,9,0,,,7,7,63
217,2,4,810,0,HIT_WALL,false,0,5,2,9,0,,,7,7,55
218,2,4,810,0,FIXED_CAR,false,0,3,2,9,0,,,7,7,55
219,2,4,813,3,ACCELERATING,false,0,3,2,9,0,,,7,7,55
220,2,4,819,6,ACCELERATING,false,0,3,2,9,0,,,7,7,55
221,2,4,825,3,HIT_MUD,false,0,4,1,9,0,,,7,7,56
222,2,4,828,0,HIT_MUD,false,0,5,1,9,0,,,7,7,53
223,2,4,828,0,FIXED_CAR,false,0,3,1,9,0,,,7,7,53
224,2,4,831,3,ACCELERATING,false,0,3,1,9,0,,,7,7,53
225,2,4,837,6,ACCELERATING,false,0,3,2,9,0,,,7,7,57
226,2,4,843,3,HIT_MUD,false,0,4,1,9,0,,,7,7,58
227,2,4,846,3,ACCELERATING,false,0,4,1,9,0,,,7,7,58
228,2,4,849,0,HIT_MUD,false,0,5,1,9,0,,,7,7,52
229,2,4,849,0,FIXED_CAR,false,0,3,1,9,0,,,7,7,52
230,2,4,852,3,HIT_MUD,false,0,4,1,9,0,,,7,7,49
231,2,4,855,3,ACCELERATING,false,0,4,1,9,0,,,7,7,49
232,2,4,858,3,ACCELERATING,false,0,4,1,9,0,,,7,7,49
233,2,4,861,0,HIT_MUD,false,0,5,1,9,0,,,7,7,46
234,2,4,861,0,FIXED_CAR,false,0,3,1,9,0,,,7,7,46
235,2,4,864,3,ACCELERATING,false,0,3,1,9,0,,,7,7,46
236,2,4,870,6,ACCELERATING,false,0,3,1,9,0,,,7,7,46
237,2,4,876,6,USED_BOOST,true,5,3,0,9,0,,,8,7,54
238,2,4,882,6,ACCELERATING,true,4,3,0,9,0,,,8,7,54
239,2,4,888,0,HIT_MUD,false,0,5,0,9,0,,,8,7,48
240,2,4,888,0,FIXED_CAR,false,0,3,0,9,0,,,8,7,48
241,2,4,891,3,ACCELERATING,false,0,3,0,9,0,,,8,8,52
242,2,4,897,6,ACCELERATING,false,0,3,0,9,0,,,8,8,52
243,2,4,903,6,ACCELERATING,false,0,3,0,9,0,,,8,8,52
244,2,4,909,6,ACCELERATING,false,0,3,0,9,0,,,8,8,52
245,2,4,915,3,HIT_MUD,false,0,4,0,9,1,,,8,8,53
246,2,4,918,3,ACCELERATING,false,0,4,0,9,1,,,8,8,53
247,2,4,921,3,ACCELERATING,false,0,4,0,9,1,,,8,8,53
248,2,4,924,3,ACCELERATING,false,0,4,0,9,1,,,8,8,53
249,2,4,927,3,ACCELERATING,false,0,4,0,9,1,,,8,8,53
250,2,4,930,0,HIT_WALL,false,0,5,0,9,1,,,8,8,48
251,2,4,930,0,FIXED_CAR,false,0,3,0,9,1,,,8,8,48
252,2,4,933,3,ACCELERATING,false,0,3,0,9,1,,,8,8,48
253,2,4,939,6,ACCELERATING,false,0,3,0,9,1,,,8,8,48
254,2,4,945,3,HIT_MUD,false,0,4,0,9,0,,,8,8,45
255,2,4,948,3,ACCELERATING,false,0,4,0,9,0,,,8,8,45
256,2,4,951,3,ACCELERATING,false,0,4,0,9,0,,,8,9,49
257,2,4,954,3,ACCELERATING,false,0,4,0,9,0,,,8,9,49
258,2,4,957,3,ACCELERATING,false,0,4,0,9,0,,,8,9,49
259,2,4,960,3,ACCELERATING,false,0,4,0,9,0,,,8,9,49
260,2,4,963,3,ACCELERATING,false,0,4,0,9,0,,,8,9,49
261,2,4,966,0,HIT_WALL,false,0,5,0,9,0,,,8,9,44
262,2,4,966,0,FIXED_CAR,false,0,3,0,9,0,,,8,9,44
263,2,4,969,3,ACCELERATING,false,0,3,0,9,0,,,8,9,44
264,2,4,975,3,HIT_MUD,false,0,4,0,9,0,,,8,9,41
265,2,4,978,0,HIT_MUD,false,0,5,0,9,0,,,8,9,38
266,2,4,978,0,FIXED_CAR,false,0,3,0,9,0,,,8,9,38
267,2,4,981,3,ACCELERATING,false,0,3,0,9,0,,,8,9,38
268,2,4,987,6,ACCELERATING,false,0,3,0,9,0,,,8,9,38
269,2,4,993,3,HIT_MUD,false,0,4,0,9,0,,,8,9,35
270,2,4,996,3,ACCELERATING,false,0,4,0,9,0,,,8,9,35
271,2,4,999,3,ACCELERATING,false,0,4,0,9,0,,,8,9,35
272,2,4,1002,3,ACCELERATING,false,0,4,0,9,0,,,8,9,35
273,2,4,1005,3,ACCELERATING,false,0,4,0,9,0,,,8,9,35
274,2,4,1008,3,ACCELERATING,false,0,4,0,9,0,,,8,9,35
275,2,4,1011,3,ACCELERATING,false,0,4,0,9,0,,,8,9,35
276,2,4,1014,3,ACCELERATING,false,0,4,0,9,0,,,8,9,35
277,2,4,1017,0,HIT_MUD,false,0,5,0,9,0,,,8,9,32
278,2,4,1017,0,FIXED_CAR,false,0,3,0,9,0,,,8,9,32
279,2,4,1020,0,HIT_WALL,false,0,5,0,9,0,,,8,9,27
280,2,4,1020,0,FIXED_CAR,false,0,3,0,9,0,,,8,9,27
281,2,4,1023,3,ACCELERATING,false,0,3,0,9,0,,,8,9,27
282,2,4,1029,3,HIT_MUD,false,0,4,0,9,0,,,8,9,24
283,2,4,1032,3,ACCELERATING,false,0,4,0,9,1,,,8,9,28
284,2,4,1035,3,ACCELERATING,false,0,4,0,9,1,,,8,9,28
285,2,4,1038,0,HIT_WALL,false,0,5,0,9,1,,,8,9,23
286,2,4,1038,0,FIXED_CAR,false,0,3,0,9,1,,,8,9,23
287,2,4,1041,3,ACCELERATING,false,0,3,0,10,1,,,8,9,27
288,2,4,1047,6,ACCELERATING,false,0,3,0,10,1,,,8,9,27
289,2,4,1053,6,ACCELERATING,false,0,3,0,10,1,,,8,9,27
290,2,4,1059,6,USED_LIZARD,false,0,3,0,10,0,,,8,9,27
291,2,4,1065,3,HIT_MUD,false,0,4,0,10,0,,,8,9,24
292,2,4,1068,0,HIT_MUD,false,0,5,0,10,0,,,8,9,21
293,2,4,1068,0,FIXED_CAR,false,0,3,0,10,0,,,8,9,21
294,2,4,1071,3,ACCELERATING,false,0,3,0,10,0,,,8,9,21
295,2,4,1077,6,ACCELERATING,false,0,3,0,10,1,,,9,10,33
296,2,4,1083,6,ACCELERATING,false,0,3,0,11,1,,,9,10,37
297,2,4,1089,6,ACCELERATING,false,0,3,0,11,1,,,9,10,37
298,2,4,1095,6,ACCELERATING,false,0,3,0,11,1,,,9,10,37
299,2,4,1101,6,ACCELERATING,false,0,3,0,11,1,,,9,10,37
300,2,4,1107,0,HIT_WALL,false,0,5,0,11,1,,,9,10,32
301,2,4,1107,0,FIXED_CAR,false,0,3,0,11,1,,,9,10,32
302,2,4,1110,0,HIT_WALL,false,0,5,0,11,1,,,9,10,27
303,2,4,1110,0,FIXED_CAR,false,0,3,0,11,1,,,9,10,27
304,2,4,1113,3,ACCELERATING,false,0,3,0,11,1,,,9,10,27
305,2,4,1119,6,ACCELERATING,false,0,3,0,11,2,,,9,10,31
306,2,4,1125,6,ACCELERATING,false,0,3,0,11,2,,,9,10,31
307,2,4,1131,6,ACCELERATING,false,0,3,0,11,2,,,9,10,31
308,2,4,1137,6,ACCELERATING,false,0,3,0,11,2,,,9,10,31
309,2,4,1143,6,ACCELERATING,false,0,3,1,11,2,,,9,10,35
310,2,4,1149,6,USED_BOOST,true,5,3,0,11,2,,,9,10,39
311,2,4,1155,6,ACCELERATING,true,4,3,0,12,2,,,9,10,43
312,2,4,1161,3,HIT_MUD,false,0,4,0,12,1,,,9,10,40
313,2,4,1164,3,ACCELERATING,false,0,4,0,12,1,,,9,10,40
314,2,4,1167,0,HIT_MUD,false,0,5,0,12,1,,,9,10,37
315,2,4,1167,0,FIXED_CAR,false,0,3,0,12,1,,,9,10,37
316,2,4,1170,3,ACCELERATING,false,0,3,0,12,1,,,9,10,37
317,2,4,1176,6,ACCELERATING,false,0,3,0,12,1,,,9,10,37
318,2,4,1182,6,USED_LIZARD,false,0,3,0,12,0,,,9,10,37
319,2,4,1188,0,HIT_MUD,false,0,5,0,12,0,,,9,10,31
320,2,4,1188,0,FIXED_CAR,false,0,3,0,12,0,,,9,10,31
321,2,4,1191,3,ACCELERATING,false,0,3,0,12,0,,,9,10,31
322,2,4,1197,6,ACCELERATING,false,0,3,0,12,0,,,9,10,31
323,2,4,1203,3,HIT_MUD,false,0,4,0,12,0,,,9,10,28
324,2,4,1206,3,ACCELERATING,false,0,4,0,12,0,,,9,11,32
325,2,4,1209,3,ACCELERATING,false,0,4,1,12,0,,,9,11,36
326,2,4,1212,0,HIT_MUD,false,0,5,1,12,0,,,9,11,33
327,2,4,1212,0,FIXED_CAR,false,0,3,1,12,0,,,9,11,33
328,2,4,1215,3,ACCELERATING,false,0,3,1,12,0,,,9,11,33
329,2,4,1221,6,ACCELERATING,false,0,3,1,12,0,,,9,12,37
330,2,4,1227,3,HIT_MUD,false,0,4,0,12,0,,,9,13,42
331,2,4,1230,3,ACCELERATING,false,0,4,0,12,0,,,9,13,42
332,2,4,1233,3,ACCELERATING,false,0,4,0,12,0,,,9,13,42
333,2,4,1236,0,HIT_MUD,false,0,5,0,12,0,,,9,13,34
334,2,4,1236,0,FIXED_CAR,false,0,3,0,12,0,,,9,13,34
335,2,4,1239,0,HIT_MUD,false,0,5,0,12,0,,,9,13,28
336,2,4,1239,0,FIXED_CAR,false,0,3,0,12,0,,,9,13,28
337,2,4,1242,3,ACCELERATING,false,0,3,0,12,0,,,9,13,28
338,2,4,1248,6,ACCELERATING,false,0,3,0,12,0,,,9,14,32
339,2,4,1254,6,ACCELERATING,false,0,3,0,12,0,,,9,14,32
340,2,4,1260,0,HIT_MUD,false,0,5,0,12,0,,,9,14,26
341,2,4,1260,0,FIXED_CAR,false,0,3,0,12,0,,,9,14,26
342,2,4,1263,3,ACCELERATING,false,0,3,0,12,0,,,9,14,26
343,2,4,1269,0,HIT_MUD,false,0,5,0,12,0,,,9,14,20
344,2,4,1269,0,FIXED_CAR,false,0,3,0,12,0,,,9,14,20
345,2,4,1272,3,ACCELERATING,false,0,3,0,12,0,,,9,14,20
346,2,4,1278,6,ACCELERATING,false,0,3,0,12,0,,,9,14,20
347,2,4,1284,6,ACCELERATING,false,0,3,0,12,0,,,9,14,20
348,2,4,1290,0,HIT_MUD,false,0,5,0,12,0,,,9,14,11
349,2,4,1290,0,FIXED_CAR,false,0,3,0,12,0,,,9,14,11
350,2,4,1293,3,ACCELERATING,false,0,3,0,12,0,,,9,14,11
351,2,4,1299,6,ACCELERATING,false,0,3,0,12,0,,,9,14,11
352,2,4,1305,6,ACCELERATING,false,0,3,0,12,0,,,9,14,11
353,2,4,1311,6,ACCELERATING,false,0,3,0,12,0,,,9,15,15
354,2,4,1317,0,HIT_WALL,false,0,5,0,12,0,,,9,15,10
355,2,4,1317,0,FIXED_CAR,false,0,3,0,12,0,,,9,15,10
356,2,4,1320,0,HIT_MUD,false,0,5,0,12,0,,,9,15,4
357,2,4,1320,0,FIXED_CAR,false,0,3,0,12,0,,,9,15,4
358,2,4,1323,3,ACCELERATING,false,0,3,0,12,0,,,9,15,4
359,2,4,1329,6,ACCELERATING,false,0,3,0,12,0,,,9,15,4
