Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
137,2,4,556,3,ACCELERATING,false,0,4,0,3,0,,,4,3,3
138,2,4,559,3,ACCELERATING,false,0,4,0,3,0,,,4,3,3
139,2,4,562,3,ACCELERATING,false,0,4,0,3,0,,,4,3,3
140,2,4,565,0,HIT_MUD,false,0,5,0,3,0,,,4,3,0
141,2,4,565,0,FIXED_CAR,false,0,3,0,3,0,,,4,3,0
142,2,4,568,3,ACCELERATING,false,0,3,0,3,0,,,4,3,0
143,2,4,574,6,ACCELERATING,false,0,3,0,3,0,,,4,3,0
144,2,4,580,6,ACCELERATING,false,0,3,0,3,0,,,5,3,4
145,2,4,586,3,HIT_MUD,false,0,4,0,3,0,,,5,3,1
146,2,4,589,3,ACCELERATING,false,0,4,0,3,0,,,5,3,1
147,2,4,592,3,ACCELERATING,false,0,4,0,3,0,,,5,3,1
148,2,4,595,0,HIT_MUD,false,0,5,0,3,1,,,5,3,2
149,2,4,595,0,FIXED_CAR,false,0,3,0,3,1,,,5,3,2
150,2,4,598,3,ACCELERATING,false,0,3,0,3,1,,,5,3,2
151,2,4,604,3,HIT_MUD,false,0,4,0,3,1,,,5,3,-1
152,2,4,607,0,HIT_MUD,false,0,5,0,3,1,,,5,3,-4
153,2,4,607,0,FIXED_CAR,false,0,3,0,3,1,,,5,3,-4
154,2,4,610,3,ACCELERATING,false,0,3,0,3,1,,,5,3,-4
155,2,4,616,6,ACCELERATING,false,0,3,0,4,1,,,5,3,0
156,2,4,622,6,ACCELERATING,false,0,3,0,4,1,,,5,3,0
157,2,4,628,6,ACCELERATING,false,0,3,0,4,1,,,5,3,0
158,2,4,634,6,USED_LIZARD,false,0,3,0,4,0,,,5,3,0
159,2,4,640,6,ACCELERATING,false,0,3,0,4,0,,,5,3,0
160,2,4,646,3,HIT_MUD,false,0,4,0,4,0,,,5,3,-3
161,2,4,649,3,ACCELERATING,false,0,4,0,4,0,,,5,3,-3
162,2,4,652,3,ACCELERATING,false,0,4,1,4,0,,,5,3,1
163,2,4,655,3,ACCELERATING,false,0,4,1,4,1,,,5,3,5
164,2,4,658,3,ACCELERATING,false,0,4,1,4,1,,,5,3,5
165,2,4,661,3,ACCELERATING,false,0,4,1,4,1,,,5,3,5
166,2,4,664,3,ACCELERATING,false,0,4,1,4,1,,,5,3,5
167,2,4,667,3,ACCELERATING,false,0,4,1,4,1,,,5,3,5
168,2,4,670,3,ACCELERATING,false,0,4,1,4,1,,,5,3,5
169,2,4,673,0,HIT_MUD,false,0,5,1,4,2,,,5,3,6
170,2,4,673,0,FIXED_CAR,false,0,3,1,4,2,,,5,3,6
171,2,4,676,0,HIT_MUD,false,0,5,1,4,2,,,5,3,0
172,2,4,676,0,FIXED_CAR,false,0,3,1,4,2,,,5,3,0
173,2,4,679,3,ACCELERATING,false,0,3,1,4,2,,,5,3,0
174,2,4,685,6,ACCELERATING,false,0,3,1,5,2,,,5,3,4
175,2,4,691,6,USED_LIZARD,false,0,3,1,5,1,,,5,3,4
176,2,4,697,6,USED_LIZARD,false,0,3,1,5,0,,,5,3,4
177,2,4,703,6,USED_BOOST,true,5,3,0,5,0,,,5,3,8
178,2,4,709,6,ACCELERATING,true,4,3,0,5,0,,,5,3,8
179,2,4,715,3,HIT_MUD,false,0,4,1,5,0,,,5,3,9
180,2,4,718,0,HIT_MUD,false,0,5,1,5,0,,,5,3,6
181,2,4,718,0,FIXED_CAR,false,0,3,1,5,0,,,5,3,6
182,2,4,721,3,ACCELERATING,false,0,3,1,6,0,,,5,3,10
183,2,4,727,0,HIT_WALL,false,0,5,1,6,0,,,5,3,5
184,2,4,727,0,FIXED_CAR,false,0,3,1,6,0,,,5,3,5
185,2,4,730,3,HIT_MUD,false,0,4,1,6,0,,,5,3,2
186,2,4,733,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
187,2,4,736,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
188,2,4,739,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
189,2,4,742,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
190,2,4,745,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
191,2,4,748,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
192,2,4,751,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
193,2,4,754,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
194,2,4,757,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
195,2,4,760,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
196,2,4,763,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
197,2,4,766,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
198,2,4,769,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
199,2,4,772,3,ACCELERATING,false,0,4,1,6,0,,,5,3,2
200,2,4,775,3,ACCELERATING,false,0,4,1,6,0,,,5,4,6
201,2,4,778,3,ACCELERATING,false,0,4,1,6,0,,,5,4,6
202,2,4,781,3,ACCELERATING,false,0,4,1,6,0,,,5,4,6
203,2,4,784,3,ACCELERATING,false,0,4,1,6,0,,,5,4,6
204,2,4,787,0,HIT_MUD,false,0,5,1,6,0,,,5,4,0
205,2,4,787,0,FIXED_CAR,false,0,3,1,6,0,,,5,4,0
206,2,4,790,3,HIT_MUD,false,0,4,2,6,0,,,5,4,1
207,2,4,793,3,ACCELERATING,false,0,4,2,6,0,,,5,5,5
208,2,4,796,0,HIT_MUD,false,0,5,2,6,0,,,5,5,2
209,2,4,796,0,FIXED_CAR,false,0,3,2,6,0,,,5,5,2
210,2,4,799,3,ACCELERATING,false,0,3,2,6,0,,,6,5,6
211,2,4,805,3,HIT_MUD,false,0,4,2,6,0,,,7,5,7
212,2,4,808,0,HIT_WALL,false,0,5,2,6,0,,,7,5,2
213,2,4,808,0,FIXED_CAR,false,0,3,2,6,0,,,7,5,2
214,2,4,811,3,ACCELERATING,false,0,3,2,7,0,,,7,5,6
215,2,4,817,6,ACCELERATING,false,0,3,2,7,0,,,7,6,10
216,2,4,823,6,USED_BOOST,true,5,3,1,7,0,,,7,6,14
217,2,4,829,0,HIT_WALL,false,0,5,0,7,0,,,7,6,13
218,2,4,829,0,FIXED_CAR,false,0,3,0,7,0,,,7,6,13
219,2,4,832,3,ACCELERATING,false,0,3,0,7,0,,,7,6,13
220,2,4,838,3,HIT_MUD,false,0,4,0,7,0,,,7,6,10
221,2,4,841,3,ACCELERATING,false,0,4,0,7,0,,,7,6,10
222,2,4,844,3,ACCELERATING,false,0,4,0,7,0,,,7,6,10
223,2,4,847,3,ACCELERATING,false,0,4,0,7,0,,,7,6,10
224,2,4,850,0,HIT_MUD,false,0,5,0,7,0,,,7,6,7
225,2,4,850,0,FIXED_CAR,false,0,3,0,7,0,,,7,6,7
226,2,4,853,3,HIT_MUD,false,0,4,0,7,0,,,7,6,4
227,2,4,856,3,ACCELERATING,false,0,4,0,7,0,,,7,6,4
228,2,4,859,3,ACCELERATING,false,0,4,0,7,0,,,7,6,4
229,2,4,862,3,ACCELERATING,false,0,4,1,7,0,,,7,6,8
230,2,4,865,3,ACCELERATING,false,0,4,1,7,0,,,7,6,8
231,2,4,868,3,ACCELERATING,false,0,4,1,7,0,,,7,6,8
232,2,4,871,3,ACCELERATING,false,0,4,1,7,0,,,7,6,8
233,2,4,874,3,ACCELERATING,false,0,4,1,7,0,,,7,6,8
234,2,4,877,3,ACCELERATING,false,0,4,1,7,0,,,7,6,8
235,2,4,880,3,ACCELERATING,false,0,4,1,7,0,,,7,7,12
236,2,4,883,3,ACCELERATING,false,0,4,1,7,0,,,7,7,12
237,2,4,886,3,ACCELERATING,false,0,4,1,7,0,,,7,7,12
238,2,4,889,3,ACCELERATING,false,0,4,1,7,0,,,7,7,12
239,2,4,892,3,ACCELERATING,false,0,4,1,7,0,,,7,7,12
240,2,4,895,3,ACCELERATING,false,0,4,1,7,0,,,7,7,12
241,2,4,898,3,ACCELERATING,false,0,4,2,7,0,,,7,7,16
242,2,4,901,3,ACCELERATING,false,0,4,2,7,1,,,7,7,20
243,2,4,904,0,HIT_MUD,false,0,5,2,7,1,,,8,7,21
244,2,4,904,0,FIXED_CAR,false,0,3,2,7,1,,,8,7,21
245,2,4,907,3,ACCELERATING,false,0,3,2,7,1,,,8,8,25
246,2,4,913,3,HIT_MUD,false,0,4,2,7,1,,,8,8,22
247,2,4,916,3,ACCELERATING,false,0,4,2,8,1,,,8,8,26
248,2,4,919,0,HIT_MUD,false,0,5,2,8,1,,,8,8,23
249,2,4,919,0,FIXED_CAR,false,0,3,2,8,1,,,8,8,23
250,2,4,922,3,ACCELERATING,false,0,3,2,8,1,,,8,8,23
251,2,4,928,6,ACCELERATING,false,0,3,2,8,1,,,8,8,23
252,2,4,934,6,USED_BOOST,true,5,3,1,8,1,,,9,9,35
253,2,4,940,6,USED_BOOST,true,5,3,0,8,1,,,9,9,39
254,2,4,946,6,ACCELERATING,true,4,3,0,8,1,,,9,9,39
255,2,4,952,6,ACCELERATING,true,3,3,0,8,2,,,9,10,47
256,2,4,958,0,HIT_WALL,false,0,5,0,8,2,,,9,10,42
257,2,4,958,0,FIXED_CAR,false,0,3,0,8,2,,,9,10,42
258,2,4,961,3,ACCELERATING,false,0,3,0,8,2,,,9,11,46
259,2,4,967,6,ACCELERATING,false,0,3,0,8,2,,,9,12,50
260,2,4,973,6,ACCELERATING,false,0,3,0,8,2,,,9,12,50
261,2,4,979,6,ACCELERATING,false,0,3,0,8,2,,,9,12,50
262,2,4,985,6,ACCELERATING,false,0,3,0,8,3,,,9,12,54
263,2,4,991,6,ACCELERATING,false,0,3,0,8,3,,,9,12,54
264,2,4,997,6,ACCELERATING,false,0,3,0,8,3,,,9,12,54
265,2,4,1003,6,ACCELERATING,false,0,3,0,8,3,,,9,12,54
266,2,4,1009,6,ACCELERATING,false,0,3,0,8,3,,,9,12,54
267,2,4,1015,0,HIT_WALL,false,0,5,0,8,3,,,9,12,49
268,2,4,1015,0,FIXED_CAR,false,0,3,0,8,3,,,9,12,49
269,2,4,1018,3,ACCELERATING,false,0,3,0,8,3,,,9,12,49
270,2,4,1024,3,HIT_MUD,false,0,4,0,8,4,,,9,12,50
271,2,4,1027,3,ACCELERATING,false,0,4,0,8,4,,,9,12,50
272,2,4,1030,3,ACCELERATING,false,0,4,0,8,4,,,9,12,50
273,2,4,1033,0,HIT_MUD,false,0,5,0,9,4,,,9,12,51
274,2,4,1033,0,FIXED_CAR,false,0,3,0,9,4,,,9,12,51
275,2,4,1036,3,ACCELERATING,false,0,3,0,10,4,,,9,12,55
276,2,4,1042,3,HIT_MUD,false,0,4,0,10,4,,,9,13,56
277,2,4,1045,3,ACCELERATING,false,0,4,0,10,4,,,9,13,56
278,2,4,1048,3,ACCELERATING,false,0,4,0,10,4,,,9,13,56
279,2,4,1051,3,ACCELERATING,false,0,4,0,10,4,,,9,13,56
280,2,4,1054,0,HIT_MUD,false,0,5,0,10,4,,,9,13,53
281,2,4,1054,0,FIXED_CAR,false,0,3,0,10,4,,,9,13,53
282,2,4,1057,3,HIT_MUD,false,0,4,0,10,4,,,9,13,50
283,2,4,1060,3,ACCELERATING,false,0,4,0,10,4,,,9,13,50
284,2,4,1063,3,ACCELERATING,false,0,4,0,10,4,,,9,13,50
285,2,4,1066,3,ACCELERATING,false,0,4,0,10,4,,,9,13,50
286,2,4,1069,3,ACCELERATING,false,0,4,0,10,4,,,9,13,50
287,2,4,1072,3,ACCELERATING,false,0,4,0,10,4,,,9,13,50
288,2,4,1075,3,ACCELERATING,false,0,4,0,10,4,,,9,13,50
289,2,4,1078,3,ACCELERATING,false,0,4,0,10,4,,,9,13,50
290,2,4,1081,3,ACCELERATING,false,0,4,0,10,4,,,9,13,50
291,2,4,1084,0,HIT_MUD,false,0,5,0,10,4,,,9,13,44
292,2,4,1084,0,FIXED_CAR,false,0,3,0,10,4,,,9,13,44
293,2,4,1087,3,HIT_MUD,false,0,4,0,10,4,,,9,13,41
294,2,4,1090,3,ACCELERATING,false,0,4,0,10,4,,,9,13,41
295,2,4,1093,3,ACCELERATING,false,0,4,0,10,4,,,9,13,41
296,2,4,1096,3,ACCELERATING,false,0,4,0,10,4,,,9,13,41
297,2,4,1099,0,HIT_MUD,false,0,5,0,10,4,,,9,13,38
298,2,4,1099,0,FIXED_CAR,false,0,3,0,10,4,,,9,13,38
299,2,4,1102,3,ACCELERATING,false,0,3,0,10,4,,,9,13,38
300,2,4,1108,0,HIT_MUD,false,0,5,0,10,4,,,9,13,29
301,2,4,1108,0,FIXED_CAR,false,0,3,0,10,4,,,9,13,29
302,2,4,1111,3,ACCELERATING,false,0,3,0,10,4,,,9,13,29
303,2,4,1117,6,ACCELERATING,false,0,3,0,10,4,,,9,13,29
304,2,4,1123,6,ACCELERATING,false,0,3,0,10,4,,,9,13,29
305,2,4,1129,3,HIT_MUD,false,0,4,0,10,3,,,9,13,26
306,2,4,1132,0,HIT_WALL,false,0,5,0,10,3,,,9,13,21
307,2,4,1132,0,FIXED_CAR,false,0,3,0,10,3,,,9,13,21
308,2,4,1135,3,ACCELERATING,false,0,3,0,11,3,,,9,13,25
309,2,4,1141,6,ACCELERATING,false,0,3,1,11,3,,,9,13,29
310,2,4,1147,6,USED_BOOST,true,5,3,0,12,3,,,9,13,37
311,2,4,1153,6,ACCELERATING,true,4,3,0,12,3,,,9,13,37
312,2,4,1159,3,HIT_MUD,false,0,4,0,12,2,,,9,13,34
313,2,4,1162,3,ACCELERATING,false,0,4,0,12,2,,,9,13,34
314,2,4,1165,3,ACCELERATING,false,0,4,0,12,2,,,10,13,38
315,2,4,1168,3,ACCELERATING,false,0,4,0,12,2,,,10,13,38
316,2,4,1171,3,ACCELERATING,false,0,4,0,12,2,,,10,13,38
317,2,4,1174,3,ACCELERATING,false,0,4,0,12,2,,,10,13,38
318,2,4,1177,3,ACCELERATING,false,0,4,0,12,2,,,10,13,38
319,2,4,1180,0,HIT_MUD,false,0,5,0,12,2,,,10,13,32
320,2,4,1180,0,FIXED_CAR,false,0,3,0,12,2,,,10,13,32
321,2,4,1183,3,ACCELERATING,false,0,3,0,12,3,,,10,13,36
322,2,4,1189,6,ACCELERATING,false,0,3,0,12,3,,,10,13,36
323,2,4,1195,6,ACCELERATING,false,0,3,0,12,3,,,10,13,36
324,2,4,1201,3,HIT_MUD,false,0,4,0,12,2,,,10,13,33
325,2,4,1204,3,ACCELERATING,false,0,4,0,12,2,,,10,13,33
326,2,4,1207,3,ACCELERATING,false,0,4,0,12,2,,,10,13,33
327,2,4,1210,3,ACCELERATING,false,0,4,0,12,2,,,10,13,33
328,2,4,1213,3,ACCELERATING,false,0,4,0,12,2,,,10,13,33
329,2,4,1216,3,ACCELERATING,false,0,4,0,12,2,,,10,13,33
330,2,4,1219,3,ACCELERATING,false,0,4,0,12,2,,,10,13,33
331,2,4,1222,3,ACCELERATING,false,0,4,0,12,2,,,10,13,33
332,2,4,1225,3,ACCELERATING,false,0,4,0,12,2,,,10,13,33
333,2,4,1228,0,HIT_MUD,false,0,5,0,12,2,,,10,13,30
334,2,4,1228,0,FIXED_CAR,false,0,3,0,12,2,,,10,13,30
335,2,4,1231,3,ACCELERATING,false,0,3,0,13,2,,,10,13,34
336,2,4,1237,3,HIT_MUD,false,0,4,0,13,2,,,10,13,31
337,2,4,1240,0,HIT_WALL,false,0,5,0,13,2,,,11,13,30
338,2,4,1240,0,FIXED_CAR,false,0,3,0,13,2,,,11,13,30
339,2,4,1243,3,ACCELERATING,false,0,3,0,13,2,,,11,13,30
340,2,4,1249,3,HIT_MUD,false,0,4,0,13,2,,,11,13,27
341,2,4,1252,0,HIT_MUD,false,0,5,0,13,2,,,11,13,21
342,2,4,1252,0,FIXED_CAR,false,0,3,0,13,2,,,11,13,21
343,2,4,1255,3,ACCELERATING,false,0,3,0,13,2,,,11,13,21
344,2,4,1261,6,ACCELERATING,false,0,3,0,13,2,,,11,13,21
345,2,4,1267,6,USED_LIZARD,false,0,3,0,13,1,,,11,13,21
346,2,4,1273,6,ACCELERATING,false,0,3,0,13,1,,,11,13,21
347,2,4,1279,0,HIT_WALL,false,0,5,0,14,1,,,11,13,20
348,2,4,1279,0,FIXED_CAR,false,0,3,0,14,1,,,11,13,20
349,2,4,1282,3,ACCELERATING,false,0,3,0,14,1,,,11,14,24
350,2,4,1288,6,ACCELERATING,false,0,3,0,14,1,,,11,14,24
351,2,4,1294,6,USED_LIZARD,false,0,3,0,14,0,,,11,14,24
352,2,4,1300,6,ACCELERATING,false,0,3,0,14,0,,,11,14,24
353,2,4,1306,3,HIT_MUD,false,0,4,0,14,0,,,11,14,21
354,2,4,1309,0,HIT_WALL,false,0,5,0,14,0,,,11,14,16
355,2,4,1309,0,FIXED_CAR,false,0,3,0,14,0,,,11,14,16
356,2,4,1312,3,ACCELERATING,false,0,3,0,14,0,,,11,14,16
357,2,4,1318,6,ACCELERATING,false,0,3,0,14,0,,,11,14,16
